C_R1,C_R2,C_Muscular_Fatigue,C_Sleep_Fatigue,C_X,C_Y,Exploit_Explore,A_num,Act,Instant_reward,Future_reward,Discounted_sum_of_rewards,NS_r1,NS_r2,NS_mf,NS_sf,NS_x,NS_y,Instant_Drive,Discounted_deviation,PNS_r1,PNS_r2,PNS_mf,PNS_sf,PNS_x,PNS_y,Loss_J,Loss_f
0.030616064,0.54329824,0.699031,0.25701505,3.5,1.5,explore,1,walking_left,1.8047324419021606,tensor(7.4221e-05),tensor(1.8048),-0.02091474,0.41613334,0.7004291,0.25714356,3.4,1.5,1.8846485614776611,0.010029662,0.31857008,0.4454347,0.8832774,0.6351614,1.8978229,2.8006907,3.514323,4.2407722
-0.02091474,0.41613334,0.7004291,0.25714356,3.4,1.5,exploit,9,going_to_resource_1,0.3196912407875061,tensor(2.2634e-05),tensor(0.3197),0.93133473,2.2982972,0.70183134,0.25727215,3.5,1.5,0.3077273368835449,0.010032766,0.8077103,1.5053098,0.6937733,0.29277226,2.7362738,1.8372147,0.0886588,134.24287
0.93133473,2.2982972,0.70183134,0.25727215,3.5,1.5,exploit,7,consuming_resource_1,1.127281904220581,tensor(0.0002),tensor(1.1275),0.834768,2.513212,0.6962167,0.25740078,3.5,1.5,0.5400815606117249,0.01000725,0.9225868,1.7514695,0.7085375,0.46069437,3.306669,1.8701704,0.28103122,0.8038468
0.834768,2.513212,0.6962167,0.25740078,3.5,1.5,explore,8,going_to_resource_0,0.9405676126480103,tensor(0.0002),tensor(0.9407),0.23980367,0.5898756,0.75525475,0.26269215,0.5,4.25,1.602294921875,0.010019751,0.928581,1.2872939,0.6861092,0.2136547,0.6530304,4.2647767,2.5358124,99.162895
0.23980367,0.5898756,0.75525475,0.26269215,0.5,4.25,exploit,9,going_to_resource_1,1.3963086605072021,tensor(-4.5951e-05),tensor(1.3963),0.16204199,0.33849603,0.8192991,0.2680923,3.5,1.5,1.861120343208313,0.010034855,0.5006027,1.4447713,0.75158215,0.17786653,3.8465598,1.5541255,3.426302,147.4228
0.16204199,0.33849603,0.8192991,0.2680923,3.5,1.5,exploit,7,consuming_resource_1,2.229618787765503,tensor(0.0001),tensor(2.2297),0.10393989,0.45542082,0.81274474,0.26822636,3.5,1.5,1.7859586477279663,0.0100374175,0.43151203,0.5428073,1.0689683,0.27678415,3.8335016,1.3731275,3.1538687,0.3079836
0.10393989,0.45542082,0.81274474,0.26822636,3.5,1.5,exploit,7,consuming_resource_1,2.1901919841766357,tensor(0.0001),tensor(2.1903),0.048742894,0.5781919,0.80624276,0.26836047,3.5,1.5,1.7109729051589966,0.010019389,0.4233908,0.8899038,0.7739221,0.23998249,4.0033736,1.1695044,2.8932784,0.60198766
0.048742894,0.5781919,0.80624276,0.26836047,3.5,1.5,exploit,7,consuming_resource_1,2.1496081352233887,tensor(0.0001),tensor(2.1497),-0.0036942512,0.70710146,0.7997928,0.26849464,3.5,1.5,1.637067198753357,0.01003284,0.23522095,0.8691346,0.7713156,0.5132306,3.965346,1.2638954,2.647281,0.41633427
-0.0036942512,0.70710146,0.7997928,0.26849464,3.5,1.5,exploit,7,consuming_resource_1,2.1073625087738037,tensor(0.0001),tensor(2.1075),-0.05350954,0.8424565,0.7933945,0.2686289,3.5,1.5,1.5654996633529663,0.010028249,0.32696408,1.3054634,0.85895944,0.3307236,3.9766629,1.2762535,2.4194992,0.6445601
-0.05350954,0.8424565,0.7933945,0.2686289,3.5,1.5,explore,8,going_to_resource_0,2.0645570755004883,tensor(0.0001),tensor(2.0647),0.12370604,0.3715083,0.860673,0.2741511,0.5,4.25,1.849561095237732,0.01001665,0.13196865,-0.023593724,0.8124832,0.06654009,1.0108962,3.6580417,3.3844264,81.302795
0.12370604,0.3715083,0.860673,0.2741511,0.5,4.25,exploit,9,going_to_resource_1,1.9977623224258423,tensor(-3.0820e-05),tensor(1.9977),0.14686808,0.30995548,0.93365663,0.2797868,3.5,1.5,1.8934319019317627,0.010024932,-0.16940165,0.0020702183,0.75005,0.10270798,3.9092972,1.7571189,3.5470324,49.352253
0.14686808,0.30995548,0.93365663,0.2797868,3.5,1.5,explore,3,walking_down,1.9809212684631348,tensor(7.3792e-05),tensor(1.9810),0.08952467,0.1944577,0.9355239,0.2799267,3.5,1.4,2.022361993789673,0.010025113,0.5558342,0.5539877,1.0444453,0.38243032,1.9597701,3.018644,4.049756,5.361394
0.08952467,0.1944577,0.9355239,0.2799267,3.5,1.4,exploit,9,going_to_resource_1,0.45442962646484375,tensor(2.5768e-05),tensor(0.4545),1.0363878,2.0874326,0.9373968,0.28006667,3.5,1.5,0.09984255582094193,0.010022902,0.8369986,1.489445,1.0022947,0.4731168,3.3240602,1.7892677,0.008069632,55.345596
1.0363878,2.0874326,0.9373968,0.28006667,3.5,1.5,exploit,7,consuming_resource_1,1.3937797546386719,tensor(0.0002),tensor(1.3940),0.9345684,2.2918043,0.92989767,0.2802067,3.5,1.5,0.3007175624370575,0.010028822,0.91101515,1.5478106,1.09679,0.32998604,3.5556967,1.6216648,0.08449533,0.602317
0.9345684,2.2918043,0.92989767,0.2802067,3.5,1.5,exploit,7,consuming_resource_1,1.238214135169983,tensor(0.0002),tensor(1.2384),0.83783996,2.5063946,0.92245847,0.2803468,3.5,1.5,0.53266441822052,0.010020656,0.97038555,1.8471584,1.1446921,0.52947843,3.1487691,2.1310005,0.2732421,1.0851398
0.83783996,2.5063946,0.92245847,0.2803468,3.5,1.5,explore,7,consuming_resource_1,0.26226717233657837,tensor(5.0059e-05),tensor(0.2623),0.74594796,2.7317142,0.9150788,0.28048697,3.5,1.5,0.7752084732055664,0.0100323465,0.7508468,1.7953545,1.1636709,0.485415,3.4290528,1.6236074,0.58556056,1.0008994
0.74594796,2.7317142,0.9150788,0.28048697,3.5,1.5,exploit,2,walking_up,0.9719276428222656,tensor(0.0002),tensor(0.9721),0.6586506,2.4951286,0.916909,0.28062722,3.5,1.6,0.6022223830223083,0.010021009,0.38203913,1.8419638,1.122232,0.49175382,2.5573034,2.2711096,0.35082394,1.928935
0.6586506,2.4951286,0.916909,0.28062722,3.5,1.6,exploit,2,walking_up,1.0828076601028442,tensor(4.4259e-05),tensor(1.0829),0.57571805,2.2703722,0.9187428,0.28076753,3.5,1.7,0.5040994882583618,0.010035063,0.9769876,2.3036072,0.7982309,0.30638355,2.342372,2.7189622,0.24419802,2.5556874
0.57571805,2.2703722,0.9187428,0.28076753,3.5,1.7,exploit,2,walking_up,1.0444637537002563,tensor(3.5331e-05),tensor(1.0445),0.49693215,2.0568535,0.92058027,0.2809079,3.5,1.8000001,0.5072569251060486,0.010033258,0.56974185,1.5457898,0.9290578,0.63916624,1.4561415,3.371048,0.24729232,7.0404577
0.49693215,2.0568535,0.92058027,0.2809079,3.5,1.8000001,exploit,2,walking_up,1.0029568672180176,tensor(2.7500e-05),tensor(1.0030),0.42208552,1.8540108,0.92242146,0.28104836,3.5,1.9000001,0.5969070196151733,0.010028702,0.4101058,1.6144457,1.2090673,0.75668716,2.297593,2.8890672,0.34449926,2.789969
0.42208552,1.8540108,0.92242146,0.28104836,3.5,1.9000001,exploit,2,walking_up,0.9614235758781433,tensor(2.0513e-05),tensor(0.9614),0.35098124,1.6613103,0.9242663,0.28118888,3.5,2.0,0.7327591776847839,0.010028102,0.72110647,1.7992666,0.85995626,0.46647134,2.3297133,2.5533328,0.5224366,1.8702381
0.35098124,1.6613103,0.9242663,0.28118888,3.5,2.0,exploit,2,walking_up,0.9124584197998047,tensor(1.3945e-05),tensor(0.9125),0.2834322,1.4782448,0.9261148,0.28132948,3.5,2.1,0.8869599103927612,0.01003701,0.33036026,1.7171248,1.3275437,0.5543127,2.6107438,2.6542346,0.76907116,1.3928838
0.2834322,1.4782448,0.9261148,0.28132948,3.5,2.1,exploit,2,walking_up,0.8508259654045105,tensor(7.6248e-06),tensor(0.8508),0.21926057,1.3043325,0.927967,0.28147015,3.5,2.1999998,1.0461870431900024,0.010025169,0.68123937,1.8162223,1.2032081,0.42440295,3.2572734,1.9513102,1.0736659,0.6924058
0.21926057,1.3043325,0.927967,0.28147015,3.5,2.1999998,exploit,2,walking_up,0.785585343837738,tensor(2.3356e-06),tensor(0.7856),0.15829754,1.1391158,0.9298229,0.28161088,3.5,2.2999997,1.204402208328247,0.010033438,0.71720505,1.6508837,1.0631688,0.30256912,2.7221541,2.8899095,1.4265466,1.545542
0.15829754,1.1391158,0.9298229,0.28161088,3.5,2.2999997,explore,1,walking_left,1.0289106369018555,tensor(3.8082e-05),tensor(1.0289),0.100382656,0.98216003,0.9316826,0.2817517,3.4,2.2999997,1.3587896823883057,0.0100206025,0.02003938,0.8485532,1.2091568,0.17686343,3.0524998,2.5249848,1.819303,0.28367406
0.100382656,0.98216003,0.9316826,0.2817517,3.4,2.2999997,exploit,9,going_to_resource_1,0.5513442158699036,tensor(-4.5783e-06),tensor(0.5513),0.73531616,1.9927889,0.94682735,0.28288975,3.5,1.5,0.26666370034217834,0.010034676,1.0565754,2.561555,1.3511729,0.44226786,3.6943798,1.7515857,0.065851666,71.66779
0.73531616,1.9927889,0.94682735,0.28288975,3.5,1.5,exploit,7,consuming_resource_1,1.2341744899749756,tensor(0.0002),tensor(1.2343),0.64855033,2.1924284,0.93925273,0.2830312,3.5,1.5,0.40192729234695435,0.010033507,0.72988415,1.8239233,1.217632,0.41070548,3.5870976,1.2712332,0.15361336,0.29612714
0.64855033,2.1924284,0.93925273,0.2830312,3.5,1.5,explore,3,walking_down,0.8449164032936096,tensor(0.0001),tensor(0.8450),0.56612283,1.9828069,0.94113123,0.2831727,3.5,1.4,0.4353676736354828,0.0100325355,0.8309139,1.7958709,0.9993702,0.4778844,1.0901031,3.5197482,0.18103182,10.447298
0.56612283,1.9828069,0.94113123,0.2831727,3.5,1.4,explore,5,doing_nothing,1.3542128801345825,tensor(8.4133e-05),tensor(1.3543),0.4878167,1.7836666,0.9336022,0.2833143,3.5,1.4,0.556894838809967,0.01003782,0.39467797,1.0228586,1.0442066,0.37394848,2.218021,2.3911307,0.2992033,3.2337618
0.4878167,1.7836666,0.9336022,0.2833143,3.5,1.4,explore,1,walking_left,1.0662426948547363,tensor(8.1111e-05),tensor(1.0663),0.41342586,1.5944833,0.9354694,0.28345594,3.4,1.4,0.7138018012046814,0.010033247,0.4476831,1.747144,0.99309343,0.44176203,2.025457,2.5452783,0.49538934,3.2538915
0.41342586,1.5944833,0.9354694,0.28345594,3.4,1.4,exploit,9,going_to_resource_1,0.6404561996459961,tensor(1.5770e-05),tensor(0.6405),1.3169334,3.3490932,0.93811905,0.28365645,3.5,1.5,1.3861815929412842,0.010023498,0.8990183,2.3182302,0.79432714,0.5222992,2.5515604,2.0345325,1.8938072,250.02208
1.3169334,3.3490932,0.93811905,0.28365645,3.5,1.5,exploit,0,walking_right,0.5328872799873352,tensor(0.0002),tensor(0.5331),1.2010868,3.0816386,0.9399953,0.28379828,3.6,1.5,1.1006262302398682,0.010036272,0.9629455,2.6218271,0.63055813,0.59204495,2.369074,2.313663,1.1895821,2.636131
1.2010868,3.0816386,0.9399953,0.28379828,3.6,1.5,exploit,0,walking_right,1.414966106414795,tensor(3.3320e-05),tensor(1.4150),1.0910324,2.8275566,0.9418753,0.28394017,3.6999998,1.5,0.833148717880249,0.010031155,0.6344609,1.7549592,0.95365256,0.56068164,1.9073749,2.7803721,0.67761236,6.2885046
1.0910324,2.8275566,0.9418753,0.28394017,3.6999998,1.5,exploit,2,walking_up,1.3721098899841309,tensor(2.1597e-05),tensor(1.3721),0.9864808,2.5861788,0.943759,0.28408214,3.6999998,1.6,0.5871867537498474,0.010030049,0.98679376,1.9459764,1.0482726,0.50208247,2.5199766,2.2852776,0.33314985,2.3303666
0.9864808,2.5861788,0.943759,0.28408214,3.6999998,1.6,explore,1,walking_left,0.44981279969215393,tensor(7.3244e-05),tensor(0.4499),0.8871567,2.35687,0.9456465,0.28422418,3.6,1.6,0.37561917304992676,0.010032922,0.61888343,1.2450178,0.8181714,0.39214113,2.0615156,2.9259682,0.13372272,5.4612074
0.8871567,2.35687,0.9456465,0.28422418,3.6,1.6,explore,3,walking_down,0.5448653697967529,tensor(7.5456e-05),tensor(0.5449),0.7927989,2.1390264,0.94753784,0.28436628,3.6,1.5,0.2515166997909546,0.010034592,0.70382494,1.689464,0.76874536,0.4822024,1.9569576,2.9025989,0.0584016,4.948
0.7927989,2.1390264,0.94753784,0.28436628,3.6,1.5,exploit,2,walking_up,1.179593801498413,tensor(-1.2242e-05),tensor(1.1796),0.7031589,1.932075,0.9494329,0.28450847,3.6,1.6,0.30615100264549255,0.010012313,1.16502,2.409009,0.6328725,0.29980072,3.1327922,1.7000415,0.08769965,0.7695173
0.7031589,1.932075,0.9494329,0.28450847,3.6,1.6,exploit,2,walking_up,1.1465997695922852,tensor(-2.2924e-05),tensor(1.1466),0.618001,1.7354712,0.9513318,0.2846507,3.6,1.7,0.46572384238243103,0.010032862,0.79289234,1.5696851,0.9186846,0.40916812,3.3565185,1.4801543,0.20768781,0.18225782
0.618001,1.7354712,0.9513318,0.2846507,3.6,1.7,exploit,2,walking_up,1.1048709154129028,tensor(-3.1929e-05),tensor(1.1048),0.5371009,1.5486977,0.95323443,0.28479305,3.6,1.8000001,0.6472629308700562,0.010036857,0.73793733,1.787367,0.95615524,0.42091325,3.234524,1.8044205,0.4060259,0.2494277
0.5371009,1.5486977,0.95323443,0.28479305,3.6,1.8000001,exploit,2,walking_up,1.0500203371047974,tensor(-3.9790e-05),tensor(1.0500),0.46024585,1.3712628,0.9551409,0.28493544,3.6,1.9000001,0.8292436599731445,0.010000075,0.48693457,1.2954154,1.0059873,0.20233324,3.5543778,1.6958462,0.67115444,0.059633784
0.46024585,1.3712628,0.9551409,0.28493544,3.6,1.9000001,exploit,2,walking_up,0.9617550373077393,tensor(-4.5414e-05),tensor(0.9617),0.38723356,1.2026997,0.95705116,0.2850779,3.6,2.0,1.006066918373108,0.010016912,0.52698296,1.2245054,0.9683249,0.41257754,3.1655252,1.9064426,0.99216807,0.23390989
0.38723356,1.2026997,0.95705116,0.2850779,3.6,2.0,explore,5,doing_nothing,1.321494221687317,tensor(-1.2944e-06),tensor(1.3215),0.31787187,1.0425646,0.94939476,0.28522044,3.6,2.0,1.1760022640228271,0.010019516,0.29824257,0.8795268,1.0606608,0.31596273,3.3859217,1.9490902,1.359533,0.08871315
0.31787187,1.0425646,0.94939476,0.28522044,3.6,2.0,exploit,2,walking_up,0.7271552681922913,tensor(-4.9004e-05),tensor(0.7271),0.25197828,0.8904364,0.9512935,0.28536305,3.6,2.1,1.3385319709777832,0.010028155,0.7291327,1.701405,0.9693847,0.37049276,3.1449533,2.058951,1.7649221,1.1016734
0.25197828,0.8904364,0.9512935,0.28536305,3.6,2.1,explore,8,going_to_resource_0,1.3751271963119507,tensor(5.0362e-05),tensor(1.3752),0.18983985,0.43828237,1.0258478,0.29079694,0.5,4.25,1.7596367597579956,0.0100348685,0.33589965,0.5813111,0.6817287,0.17133322,1.5377705,3.9291713,3.0614057,135.43788
0.18983985,0.43828237,1.0258478,0.29079694,0.5,4.25,exploit,9,going_to_resource_1,1.6936686038970947,tensor(-3.0403e-05),tensor(1.6936),0.15551174,0.31868285,1.112838,0.29677483,3.5,1.5,1.8817511796951294,0.010035995,0.67699325,0.67558855,1.3072363,0.6488008,4.41905,0.0737133,3.5031,343.99844
0.15551174,0.31868285,1.112838,0.29677483,3.5,1.5,explore,2,walking_up,1.0971323251724243,tensor(-8.6907e-06),tensor(1.0971),0.09773615,0.2027487,1.1150637,0.29692322,3.5,1.6,2.0112662315368652,0.010011998,0.7851416,1.6784253,1.1728411,0.24705036,3.371238,1.2970562,4.005076,2.764328
0.09773615,0.2027487,1.1150637,0.29692322,3.5,1.6,exploit,9,going_to_resource_1,0.08841744065284729,tensor(-3.6779e-05),tensor(0.0884),1.0441989,2.0953193,1.117296,0.2970717,3.5,1.5,0.109723761677742,0.010012116,0.80276144,1.7855371,1.1057507,0.18667608,3.678064,1.2391562,0.009928758,26.632378
1.0441989,2.0953193,1.117296,0.2970717,3.5,1.5,exploit,7,consuming_resource_1,0.939179539680481,tensor(0.0001),tensor(0.9393),0.94198895,2.3000853,1.1083577,0.29722023,3.5,1.5,0.30727264285087585,0.010035198,1.0705576,2.0178885,1.2466317,0.15405874,3.5938632,1.080056,0.0883157,0.32094318
0.94198895,2.3000853,1.1083577,0.29722023,3.5,1.5,exploit,2,walking_up,0.8091917634010315,tensor(0.0001),tensor(0.8093),0.8448895,2.085081,1.1105744,0.29736885,3.5,1.6,0.1797165870666504,0.010032756,1.0406505,2.1919966,0.96885896,0.27170795,2.3377845,2.3769946,0.028796354,2.0249605
0.8448895,2.085081,1.1105744,0.29736885,3.5,1.6,exploit,2,walking_up,1.259312629699707,tensor(-3.2775e-05),tensor(1.2593),0.752645,1.8808271,1.1127955,0.29751754,3.5,1.7,0.27638140320777893,0.01002117,0.8100238,1.6411288,1.292617,0.27731866,2.4535475,2.1451674,0.070949845,1.386728
0.752645,1.8808271,1.1127955,0.29751754,3.5,1.7,exploit,2,walking_up,1.1815004348754883,tensor(-3.5829e-05),tensor(1.1815),0.6650128,1.6867857,1.1150211,0.2976663,3.5,1.8000001,0.45969516038894653,0.010027907,0.58219534,1.5831705,1.3550556,0.08909576,2.720714,2.1153207,0.20222792,0.8254266
0.6650128,1.6867857,1.1150211,0.2976663,3.5,1.8000001,exploit,2,walking_up,1.098348617553711,tensor(-3.8537e-05),tensor(1.0983),0.58176214,1.5024464,1.1172512,0.29781514,3.5,1.9000001,0.6507552862167358,0.010025155,0.38891602,1.3190429,1.2667978,0.3609969,2.4779632,2.210069,0.41053405,1.2378845
0.58176214,1.5024464,1.1172512,0.29781514,3.5,1.9000001,exploit,2,walking_up,0.9964070320129395,tensor(-4.0597e-05),tensor(0.9964),0.50267404,1.3273242,1.1194856,0.29796407,3.5,2.0,0.837153434753418,0.010013659,0.55805206,1.2509896,1.0867227,-0.007874548,3.0805671,2.0032728,0.6842066,0.27943903
0.50267404,1.3273242,1.1194856,0.29796407,3.5,2.0,explore,5,doing_nothing,1.3104044198989868,tensor(1.0313e-05),tensor(1.3104),0.42754033,1.1609579,1.1105298,0.29811305,3.5,2.0,1.0162193775177002,0.01003007,0.1966381,0.67268825,1.1403887,0.13801214,2.9051704,2.2788982,1.0124046,0.7498534
0.42754033,1.1609579,1.1105298,0.29811305,3.5,2.0,exploit,2,walking_up,0.7490667700767517,tensor(-3.8821e-05),tensor(0.7490),0.35616332,1.00291,1.1127509,0.29826212,3.5,2.1,1.1873137950897217,0.010035516,0.5861736,1.5738769,1.0206997,0.24321872,3.0340817,1.9796904,1.3858733,0.6219653
0.35616332,1.00291,1.1127509,0.29826212,3.5,2.1,exploit,9,going_to_resource_1,0.6303038597106934,tensor(-3.8266e-05),tensor(0.6303),1.0046705,2.2246106,1.1261843,0.29915828,3.5,1.5,0.22687380015850067,0.010035253,0.7639476,2.191586,1.3654183,0.4314751,3.2397249,2.0229192,0.04699682,47.49664
1.0046705,2.2246106,1.1261843,0.29915828,3.5,1.5,exploit,2,walking_up,0.8276573419570923,tensor(0.0001),tensor(0.8278),0.90443695,2.01338,1.1284367,0.29930785,3.5,1.6,0.10154468566179276,0.010037634,0.98904395,2.305065,1.1048326,0.10131845,2.8675957,1.8688207,0.0083823465,0.6041951
0.90443695,2.01338,1.1284367,0.29930785,3.5,1.6,exploit,2,walking_up,1.232820987701416,tensor(-2.9607e-05),tensor(1.2328),0.80921507,1.812711,1.1306936,0.29945752,3.5,1.7,0.2692137658596039,0.010027039,0.8567246,1.7112474,1.2282238,0.24866647,2.051364,2.4311209,0.06718358,2.6577282
0.80921507,1.812711,1.1306936,0.29945752,3.5,1.7,explore,8,going_to_resource_0,1.029036521911621,tensor(0.0001),tensor(1.0291),0.25264558,0.5324213,1.2233312,0.30541125,0.5,4.25,1.6472175121307373,0.010026713,1.0065594,0.9059145,1.4161714,0.404966,0.5687916,4.141326,2.680758,77.1524
0.25264558,0.5324213,1.2233312,0.30541125,0.5,4.25,exploit,9,going_to_resource_1,1.8893826007843018,tensor(-4.8437e-05),tensor(1.8893),0.16372043,0.33098677,1.3270676,0.31168956,3.5,1.5,1.8670748472213745,0.010031176,-0.2999656,-0.25943053,1.1832632,0.0329161,3.2934313,1.7942979,3.4485118,79.12735
0.16372043,0.33098677,1.3270676,0.31168956,3.5,1.5,exploit,7,consuming_resource_1,1.9502276182174683,tensor(6.9823e-05),tensor(1.9503),0.105534405,0.4475361,1.3164511,0.3118454,3.5,1.5,1.7919856309890747,0.010025154,0.3923526,1.1792628,1.2582433,0.36289734,3.719469,1.154357,3.1753614,0.7913188
0.105534405,0.4475361,1.3164511,0.3118454,3.5,1.5,exploit,7,consuming_resource_1,1.9231003522872925,tensor(6.9503e-05),tensor(1.9232),0.050257683,0.5699129,1.3059194,0.31200132,3.5,1.5,1.7170205116271973,0.010020688,0.2777176,0.89561355,1.3976344,0.2432768,3.7131984,1.3539233,2.9137156,0.23774558
0.050257683,0.5699129,1.3059194,0.31200132,3.5,1.5,explore,7,consuming_resource_1,1.0336294174194336,tensor(-4.4681e-05),tensor(1.0336),-0.0022552013,0.69840854,1.295472,0.31215733,3.5,1.5,1.6430628299713135,0.010023466,0.14725563,1.113143,1.1958063,-0.00028797984,4.458923,0.49179208,2.666489,2.2379298
-0.0022552013,0.69840854,1.295472,0.31215733,3.5,1.5,explore,2,walking_up,1.147847294807434,tensor(-1.0191e-05),tensor(1.1478),-0.05214244,0.5634881,1.2980629,0.3123134,3.5,1.6,1.7808902263641357,0.010010433,-0.07603432,1.0363901,1.3057216,0.27549398,2.7093277,1.6868395,3.1358252,0.8583251
-0.05214244,0.5634881,1.2980629,0.3123134,3.5,1.6,exploit,9,going_to_resource_1,0.3989053964614868,tensor(-4.2577e-05),tensor(0.3989),0.90163,2.438465,1.3006617,0.3124696,3.5,1.5,0.45047566294670105,0.010034924,0.7270509,2.1217747,1.2789662,0.32196805,3.4958284,1.5179561,0.19394588,13.167143
0.90163,2.438465,1.3006617,0.3124696,3.5,1.5,exploit,2,walking_up,0.9694601893424988,tensor(0.0001),tensor(0.9696),0.8065485,2.2165418,1.303263,0.31262583,3.5,1.6,0.29208531975746155,0.010028372,0.57313067,1.8129778,1.2522602,0.13676134,3.013355,1.7363403,0.07954409,0.50628936
0.8065485,2.2165418,1.303263,0.31262583,3.5,1.6,explore,2,walking_up,0.36448240280151367,tensor(5.7103e-06),tensor(0.3645),0.71622103,2.0057147,1.3058695,0.31278214,3.5,1.7,0.285592645406723,0.0100298105,0.53931856,1.5298316,1.1633495,0.4259926,2.702664,2.0611925,0.07594824,1.0570925
0.71622103,2.0057147,1.3058695,0.31278214,3.5,1.7,exploit,2,walking_up,1.1485685110092163,tensor(-4.8299e-05),tensor(1.1485),0.63040996,1.805429,1.3084812,0.31293854,3.5,1.8000001,0.418873131275177,0.010036945,0.69917876,1.6270369,1.0188909,0.23476133,2.7962656,1.9822092,0.1671731,0.6549694
0.63040996,1.805429,1.3084812,0.31293854,3.5,1.8000001,explore,2,walking_up,0.47990572452545166,tensor(-9.0453e-06),tensor(0.4799),0.54888946,1.6151575,1.3110982,0.313095,3.5,1.9000001,0.5938050746917725,0.010034139,0.651704,1.9394723,1.2955029,0.030351669,2.9465508,1.9952431,0.3407759,0.5113151
0.54888946,1.6151575,1.3110982,0.313095,3.5,1.9000001,exploit,2,walking_up,1.0256872177124023,tensor(-5.6042e-05),tensor(1.0256),0.471445,1.4343996,1.3137205,0.31325155,3.5,2.0,0.7747736573219299,0.010037071,0.67009217,1.9031844,1.1063142,0.036147,2.754887,2.2962027,0.58478093,1.0219535
0.471445,1.4343996,1.3137205,0.31325155,3.5,2.0,exploit,2,walking_up,0.9283849000930786,tensor(-5.7366e-05),tensor(0.9283),0.39787275,1.2626796,1.316348,0.31340817,3.5,2.1,0.9524697661399841,0.010031514,0.47871312,1.4008764,1.3001176,0.20489708,2.7857997,2.2289639,0.8881419,0.5643853
0.39787275,1.2626796,1.316348,0.31340817,3.5,2.1,exploit,2,walking_up,0.8183467984199524,tensor(-5.7563e-05),tensor(0.8183),0.32797912,1.0995456,1.3189807,0.31356487,3.5,2.1999998,1.1240241527557373,0.010035995,0.32506618,1.6653483,1.2519764,0.04762277,3.538267,1.9515777,1.2409457,0.45853388
